observation_id,observation_date,observation_time,plant_nickname,phenophase_status,abundance_category,abundance_category_value,raw_abundance_value,category,phenophase_name,scientific_name,common_name,latitude,longitude,site_name,elevation,observation_comments,network,date,year,month,class,code,start_phase,end_phase
27112042,2021-09-16,12:00:00 AM,ARPA 1.3,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112043,2021-09-16,12:00:00 AM,ARPA 1.3,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112044,2021-09-16,12:00:00 AM,ARPA 1.3,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112045,2021-09-16,12:00:00 AM,ARPA 1.3,Yes,How many fruits are present?,11 to 100,NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112046,2021-09-16,12:00:00 AM,ARPA 1.3,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112047,2021-09-16,12:00:00 AM,ARPA 1.3,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112048,2021-09-16,12:00:00 AM,CECO 1.3,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112049,2021-09-16,12:00:00 AM,CECO 1.3,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112050,2021-09-16,12:00:00 AM,CECO 1.3,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112051,2021-09-16,12:00:00 AM,CECO 1.3,Yes,How many fruits are present?,"1,001 to 10,000",NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112052,2021-09-16,12:00:00 AM,CECO 1.3,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112053,2021-09-16,12:00:00 AM,CECO 1.3,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112054,2021-09-16,12:00:00 AM,ABCO 1.3,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112055,2021-09-16,12:00:00 AM,ABCO 1.3,Yes,How many young needles are present?,"More than 10,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112056,2021-09-16,12:00:00 AM,ABCO 1.3,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112057,2021-09-16,12:00:00 AM,ABCO 1.3,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112058,2021-09-16,12:00:00 AM,ABCO 1.3,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112059,2021-09-16,12:00:00 AM,ABCO 1.3,Yes,How many seed cones are unripe?,11 to 100,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112060,2021-09-16,12:00:00 AM,ABCO 1.3,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112061,2021-09-16,12:00:00 AM,ABCO 1.3,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112062,2021-09-16,12:00:00 AM,CADE 1.3,No,How many fresh pollen cones are present?,,NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112063,2021-09-16,12:00:00 AM,CADE 1.3,No,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112064,2021-09-16,12:00:00 AM,CADE 1.3,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112065,2021-09-16,12:00:00 AM,CADE 1.3,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112066,2021-09-16,12:00:00 AM,CADE 1.3,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112067,2021-09-16,12:00:00 AM,CADE 1.3,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112068,2021-09-16,12:00:00 AM,CADE 1.4,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112069,2021-09-16,12:00:00 AM,CADE 1.4,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112070,2021-09-16,12:00:00 AM,CADE 1.4,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112071,2021-09-16,12:00:00 AM,CADE 1.4,Yes,How many seed cones are unripe?,"101 to 1,000",NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112072,2021-09-16,12:00:00 AM,CADE 1.4,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112073,2021-09-16,12:00:00 AM,CADE 1.4,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112074,2021-09-16,12:00:00 AM,ARPA 1.4,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112075,2021-09-16,12:00:00 AM,ARPA 1.4,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112076,2021-09-16,12:00:00 AM,ARPA 1.4,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112077,2021-09-16,12:00:00 AM,ARPA 1.4,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112078,2021-09-16,12:00:00 AM,ARPA 1.4,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112079,2021-09-16,12:00:00 AM,ARPA 1.4,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112080,2021-09-16,12:00:00 AM,ARPA 1.4,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"Around 100-200 fruits. Less than last time. All ripe, some drying up",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112081,2021-09-16,12:00:00 AM,CECO 1.4,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112082,2021-09-16,12:00:00 AM,CECO 1.4,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112083,2021-09-16,12:00:00 AM,CECO 1.4,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112084,2021-09-16,12:00:00 AM,CECO 1.4,Yes,How many fruits are present?,"1,001 to 10,000",NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112085,2021-09-16,12:00:00 AM,CECO 1.4,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112086,2021-09-16,12:00:00 AM,CECO 1.4,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112087,2021-09-16,12:00:00 AM,ABCO 1.4,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112088,2021-09-16,12:00:00 AM,ABCO 1.4,Yes,How many young needles are present?,"101 to 1,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112089,2021-09-16,12:00:00 AM,ABCO 1.4,Yes,How many fresh pollen cones are present?,"101 to 1,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112090,2021-09-16,12:00:00 AM,ABCO 1.4,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112091,2021-09-16,12:00:00 AM,ABCO 1.4,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112092,2021-09-16,12:00:00 AM,ABCO 1.4,Yes,How many seed cones are unripe?,11 to 100,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112093,2021-09-16,12:00:00 AM,ABCO 1.4,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112094,2021-09-16,12:00:00 AM,ABCO 1.4,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112095,2021-09-16,12:00:00 AM,ABCO 1.5,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112096,2021-09-16,12:00:00 AM,ABCO 1.5,Yes,How many young needles are present?,"101 to 1,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112097,2021-09-16,12:00:00 AM,ABCO 1.5,Yes,How many fresh pollen cones are present?,"101 to 1,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112098,2021-09-16,12:00:00 AM,ABCO 1.5,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112099,2021-09-16,12:00:00 AM,ABCO 1.5,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112100,2021-09-16,12:00:00 AM,ABCO 1.5,Yes,How many seed cones are unripe?,3 to 10,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112101,2021-09-16,12:00:00 AM,ABCO 1.5,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112102,2021-09-16,12:00:00 AM,ABCO 1.5,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112103,2021-09-16,12:00:00 AM,ARPA 1.5,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112104,2021-09-16,12:00:00 AM,ARPA 1.5,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112105,2021-09-16,12:00:00 AM,ARPA 1.5,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112106,2021-09-16,12:00:00 AM,ARPA 1.5,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112107,2021-09-16,12:00:00 AM,ARPA 1.5,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112108,2021-09-16,12:00:00 AM,ARPA 1.5,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
